Source,Target,Type,Id,Label,timeset,Weight,based_on_page
131,1278,Undirected,3581,,,1,XXVI:24v
131,1450,Undirected,3582,,,1,XXVI:24v
131,1557,Undirected,3583,,,1,XXVI:24v
131,1653,Undirected,3584,,,1,XXVI:24v
131,1735,Undirected,3585,,,1,XXVI:24v
399,964,Undirected,3586,,,2,XXVI:21v
399,1200,Undirected,3587,,,1,XXVI:24v
399,1278,Undirected,3588,,,1,XXVI:24v
399,1450,Undirected,3589,,,1,XXVI:24v
399,1557,Undirected,3590,,,1,XXVI:24v
399,1653,Undirected,3591,,,1,XXVI:24v
399,1735,Undirected,3592,,,2,XXVI:21v
964,1200,Undirected,3593,,,1,XXVI:24v
964,1450,Undirected,3595,,,1,XXVI:24v
1200,1278,Undirected,3599,,,3,XXVI:39r
1200,1653,Undirected,3602,,,1,XXVI:24v
1278,1450,Undirected,3604,,,1,XXVI:24v
1450,1653,Undirected,3609,,,1,XXVI:24v
77,154,Undirected,3614,,,1,XXV:280v
77,501,Undirected,3615,,,1,XXV:280v
77,589,Undirected,3616,,,1,XXV:280v
77,615,Undirected,3617,,,1,XXV:280v
77,753,Undirected,3618,,,1,XXV:280v
77,1202,Undirected,3619,,,1,XXV:280v
77,1241,Undirected,3620,,,1,XXV:280v
77,1409,Undirected,3621,,,1,XXV:280v
77,1431,Undirected,3622,,,1,XXV:280v
154,501,Undirected,3623,,,1,XXV:280v
154,589,Undirected,3624,,,1,XXV:280v
154,615,Undirected,3625,,,1,XXV:280v
154,753,Undirected,3626,,,1,XXV:280v
154,1202,Undirected,3627,,,1,XXV:280v
154,1241,Undirected,3628,,,1,XXV:280v
154,1409,Undirected,3629,,,1,XXV:280v
154,1431,Undirected,3630,,,1,XXV:280v
501,589,Undirected,3631,,,1,XXV:280v
501,615,Undirected,3632,,,1,XXV:280v
501,753,Undirected,3633,,,2,XXV:289r
501,1241,Undirected,3635,,,1,XXV:280v
501,1409,Undirected,3636,,,1,XXV:280v
501,1431,Undirected,3637,,,1,XXV:280v
589,615,Undirected,3638,,,1,XXV:280v
589,753,Undirected,3639,,,1,XXV:280v
589,1202,Undirected,3640,,,1,XXV:280v
589,1241,Undirected,3641,,,1,XXV:280v
589,1409,Undirected,3642,,,1,XXV:280v
589,1431,Undirected,3643,,,1,XXV:280v
615,753,Undirected,3644,,,1,XXV:280v
615,1202,Undirected,3645,,,1,XXV:280v
615,1241,Undirected,3646,,,1,XXV:280v
615,1409,Undirected,3647,,,1,XXV:280v
615,1431,Undirected,3648,,,1,XXV:280v
753,1202,Undirected,3649,,,1,XXV:280v
753,1241,Undirected,3650,,,1,XXV:280v
753,1409,Undirected,3651,,,1,XXV:280v
753,1431,Undirected,3652,,,1,XXV:280v
1202,1241,Undirected,3653,,,1,XXV:280v
1202,1409,Undirected,3654,,,2,XXV:283v
1202,1431,Undirected,3655,,,1,XXV:280v
1241,1409,Undirected,3656,,,1,XXV:280v
1241,1431,Undirected,3657,,,1,XXV:280v
1409,1431,Undirected,3658,,,1,XXV:280v
123,157,Undirected,3659,,,1,XXV:302r
123,618,Undirected,3661,,,1,XXV:302r
123,766,Undirected,3662,,,1,XXV:302r
123,1221,Undirected,3663,,,1,XXV:302r
123,1345,Undirected,3664,,,1,XXV:302r
123,1494,Undirected,3665,,,1,XXV:302r
157,274,Undirected,3666,,,1,XXV:302r
157,618,Undirected,3667,,,2,XXV:302v
157,766,Undirected,3668,,,1,XXV:302r
157,1221,Undirected,3669,,,1,XXV:302r
157,1345,Undirected,3670,,,1,XXV:302r
157,1494,Undirected,3671,,,2,XXV:302v
274,618,Undirected,3672,,,1,XXV:302r
274,766,Undirected,3673,,,1,XXV:302r
274,1221,Undirected,3674,,,1,XXV:302r
274,1345,Undirected,3675,,,1,XXV:302r
274,1494,Undirected,3676,,,1,XXV:302r
618,766,Undirected,3677,,,3,XXV:141v
618,1221,Undirected,3678,,,1,XXV:302r
618,1345,Undirected,3679,,,1,XXV:302r
766,1221,Undirected,3681,,,1,XXV:302r
766,1345,Undirected,3682,,,1,XXV:302r
766,1494,Undirected,3683,,,3,XXV:141v
1221,1345,Undirected,3684,,,1,XXV:302r
1221,1494,Undirected,3685,,,1,XXV:302r
1345,1494,Undirected,3686,,,1,XXV:302r
290,630,Undirected,3687,,,1,XXV:74v
290,1616,Undirected,3690,,,2,XXV:73v
630,974,Undirected,3691,,,1,XXV:74v
630,1225,Undirected,3692,,,1,XXV:74v
630,1616,Undirected,3693,,,1,XXV:74v
974,1225,Undirected,3694,,,1,XXV:74v
974,1616,Undirected,3695,,,2,XXV:73v
1225,1616,Undirected,3696,,,1,XXV:74v
1141,1747,Undirected,3698,,,2,XXVI:57v
1704,1747,Undirected,3699,,,1,XXVI:57r
162,290,Undirected,3706,,,5,XXV:80r
162,398,Undirected,3707,,,1,XXV:74r
162,913,Undirected,3708,,,1,XXV:74r
162,974,Undirected,3709,,,2,XXV:80r
162,1133,Undirected,3710,,,1,XXV:74r
162,1256,Undirected,3711,,,2,XXV:70v
162,1496,Undirected,3712,,,1,XXV:74r
162,1609,Undirected,3713,,,2,XXV:70r
290,398,Undirected,3714,,,4,XXV:111r
290,913,Undirected,3715,,,1,XXV:74r
290,1133,Undirected,3717,,,3,XXV:106v
290,1496,Undirected,3719,,,1,XXV:74r
398,913,Undirected,3721,,,1,XXV:74r
398,974,Undirected,3722,,,1,XXV:74r
398,1133,Undirected,3723,,,1,XXV:74r
398,1256,Undirected,3724,,,5,XXV:124r
398,1496,Undirected,3725,,,1,XXV:74r
398,1609,Undirected,3726,,,2,XXV:69r
913,974,Undirected,3727,,,1,XXV:74r
913,1133,Undirected,3728,,,1,XXV:74r
913,1256,Undirected,3729,,,1,XXV:74r
913,1496,Undirected,3730,,,1,XXV:74r
913,1609,Undirected,3731,,,1,XXV:74r
974,1133,Undirected,3732,,,3,XXV:106v
974,1496,Undirected,3734,,,1,XXV:74r
1133,1496,Undirected,3737,,,1,XXV:74r
1256,1496,Undirected,3739,,,2,XXV:123r
1496,1609,Undirected,3741,,,1,XXV:74r
145,1175,Undirected,3743,,,1,XXVI:57v
145,1340,Undirected,3745,,,1,XXVI:57v
145,1747,Undirected,3747,,,1,XXVI:57v
1141,1175,Undirected,3748,,,1,XXVI:57v
1141,1340,Undirected,3750,,,1,XXVI:57v
1175,1276,Undirected,3753,,,1,XXVI:57v
1175,1340,Undirected,3754,,,1,XXVI:57v
1175,1619,Undirected,3755,,,1,XXVI:57v
1175,1747,Undirected,3756,,,1,XXVI:57v
1276,1340,Undirected,3757,,,1,XXVI:57v
1276,1747,Undirected,3759,,,1,XXVI:57v
1340,1619,Undirected,3760,,,1,XXVI:57v
1340,1747,Undirected,3761,,,1,XXVI:57v
1619,1747,Undirected,3762,,,1,XXVI:57v
18,260,Undirected,3764,,,3,XXVI:71r
18,264,Undirected,3765,,,2,XXVI:71r
18,717,Undirected,3767,,,4,XXV:322r
18,1007,Undirected,3769,,,4,XXV:322r
18,1157,Undirected,3770,,,4,XXV:322r
18,1604,Undirected,3772,,,5,XXVI:71v
219,260,Undirected,3773,,,5,XXVI:1v
219,264,Undirected,3774,,,4,XXVI:1v
219,717,Undirected,3776,,,3,XXVI:55v
219,1007,Undirected,3778,,,2,XXVI:71r
219,1157,Undirected,3779,,,3,XXV:135v
219,1604,Undirected,3781,,,3,XXVI:71r
260,264,Undirected,3782,,,3,XXVI:1v
260,992,Undirected,3785,,,2,XXVI:71r
260,1494,Undirected,3788,,,4,XXVI:71r
260,1604,Undirected,3789,,,3,XXVI:71r
264,421,Undirected,3790,,,4,XXVI:1v
264,717,Undirected,3791,,,3,XXVI:55v
264,992,Undirected,3792,,,2,XXVI:71r
264,1007,Undirected,3793,,,2,XXVI:71r
264,1157,Undirected,3794,,,2,XXVI:71r
264,1494,Undirected,3795,,,2,XXVI:71r
264,1604,Undirected,3796,,,2,XXVI:71r
421,1604,Undirected,3802,,,2,XXVI:71r
717,992,Undirected,3803,,,3,XXVI:71v
717,1494,Undirected,3806,,,3,XXVI:71v
717,1604,Undirected,3807,,,3,XXVI:71v
992,1007,Undirected,3808,,,3,XXVI:71v
992,1157,Undirected,3809,,,3,XXVI:71v
992,1604,Undirected,3811,,,4,XXVI:72r
1007,1494,Undirected,3813,,,4,XXV:322v
1007,1604,Undirected,3814,,,3,XXVI:71v
1157,1494,Undirected,3815,,,3,XXVI:71v
1157,1604,Undirected,3816,,,3,XXVI:71v
1494,1604,Undirected,3817,,,7,XXVI:72r
603,708,Undirected,3818,,,2,XXV:285r
603,1048,Undirected,3819,,,1,XXV:275r
603,1202,Undirected,3820,,,3,XXV:285r
708,1048,Undirected,3822,,,1,XXV:275r
708,1202,Undirected,3823,,,2,XXV:285r
708,1311,Undirected,3824,,,2,XXV:285r
1048,1202,Undirected,3825,,,5,XXV:283r
1048,1311,Undirected,3826,,,2,XXV:248r
313,924,Undirected,3829,,,2,XXVI:47v
313,1676,Undirected,3831,,,2,XXVI:46v
314,924,Undirected,3832,,,1,XXVI:47r
314,1676,Undirected,3834,,,2,XXVI:46v
924,1014,Undirected,3835,,,2,XXVI:47v
924,1676,Undirected,3836,,,1,XXVI:47r
1014,1676,Undirected,3837,,,2,XXVI:46v
335,624,Undirected,3841,,,1,XXV:13v
335,1022,Undirected,3842,,,2,XXV:14r
335,1157,Undirected,3843,,,3,XXV:12v
335,1170,Undirected,3844,,,3,XXV:12v
335,1635,Undirected,3845,,,4,XXV:11r
624,1022,Undirected,3846,,,1,XXV:13v
624,1157,Undirected,3847,,,1,XXV:13v
624,1170,Undirected,3848,,,1,XXV:13v
624,1635,Undirected,3849,,,1,XXV:13v
1022,1157,Undirected,3850,,,1,XXV:13v
1022,1170,Undirected,3851,,,1,XXV:13v
1022,1635,Undirected,3852,,,1,XXV:13v
1157,1170,Undirected,3853,,,2,XXV:12v
1157,1635,Undirected,3854,,,3,XXV:12v
1170,1635,Undirected,3855,,,2,XXV:12v
335,413,Undirected,3857,,,2,XXV:11r
413,1170,Undirected,3859,,,1,XXV:13r
100,101,Undirected,3860,,,1,XXV:283v
100,155,Undirected,3861,,,1,XXV:283v
100,603,Undirected,3862,,,1,XXV:283v
100,1202,Undirected,3863,,,1,XXV:283v
100,1284,Undirected,3864,,,1,XXV:283v
100,1311,Undirected,3865,,,1,XXV:283v
100,1407,Undirected,3866,,,1,XXV:283v
100,1409,Undirected,3867,,,1,XXV:283v
100,1438,Undirected,3868,,,1,XXV:283v
100,1736,Undirected,3869,,,1,XXV:283v
101,155,Undirected,3870,,,1,XXV:283v
101,603,Undirected,3871,,,1,XXV:283v
101,1284,Undirected,3873,,,1,XXV:283v
101,1311,Undirected,3874,,,1,XXV:283v
101,1407,Undirected,3875,,,2,XXVI:3v
101,1409,Undirected,3876,,,1,XXV:283v
101,1438,Undirected,3877,,,3,XXV:293r
101,1736,Undirected,3878,,,1,XXV:283v
155,603,Undirected,3879,,,1,XXV:283v
155,1202,Undirected,3880,,,1,XXV:283v
155,1284,Undirected,3881,,,1,XXV:283v
155,1311,Undirected,3882,,,1,XXV:283v
155,1407,Undirected,3883,,,1,XXV:283v
155,1409,Undirected,3884,,,1,XXV:283v
155,1438,Undirected,3885,,,1,XXV:283v
155,1736,Undirected,3886,,,1,XXV:283v
603,1284,Undirected,3888,,,1,XXV:283v
603,1407,Undirected,3890,,,1,XXV:283v
603,1409,Undirected,3891,,,1,XXV:283v
603,1438,Undirected,3892,,,1,XXV:283v
603,1736,Undirected,3893,,,1,XXV:283v
1202,1284,Undirected,3894,,,3,XXV:283r
1202,1407,Undirected,3896,,,2,XXVI:3v
1284,1311,Undirected,3900,,,1,XXV:283v
1284,1407,Undirected,3901,,,1,XXV:283v
1284,1409,Undirected,3902,,,1,XXV:283v
1284,1438,Undirected,3903,,,3,XXV:283r
1284,1736,Undirected,3904,,,2,XXV:283r
1311,1407,Undirected,3905,,,1,XXV:283v
1311,1409,Undirected,3906,,,1,XXV:283v
1311,1736,Undirected,3908,,,1,XXV:283v
1407,1409,Undirected,3909,,,1,XXV:283v
1407,1438,Undirected,3910,,,3,XXV:294r
1407,1736,Undirected,3911,,,2,XXV:294r
1409,1438,Undirected,3912,,,1,XXV:283v
1409,1736,Undirected,3913,,,1,XXV:283v
304,305,Undirected,3915,,,3,XXV:85r
304,326,Undirected,3916,,,3,XXV:128v
305,326,Undirected,3917,,,1,XXV:161r
1088,1649,Undirected,3918,,,1,XXV:4v
172,260,Undirected,3920,,,1,XXV:134v
172,1073,Undirected,3921,,,1,XXV:134v
260,1073,Undirected,3926,,,2,XXV:134r
24,326,Undirected,3929,,,1,XXV:161v
18,683,Undirected,3932,,,2,XXV:322r
18,1073,Undirected,3933,,,2,XXV:323r
260,683,Undirected,3941,,,1,XXV:134r
683,1073,Undirected,3945,,,2,XXV:135r
683,1604,Undirected,3947,,,1,XXV:134r
1073,1604,Undirected,3949,,,1,XXV:134r
439,964,Undirected,3951,,,3,XXVI:22v
827,1758,Undirected,3956,,,2,XXV:106r
1420,1758,Undirected,3959,,,2,XXV:106r
9,436,Undirected,3960,,,2,XXV:261v
9,1033,Undirected,3961,,,3,XXV:261v
9,1048,Undirected,3962,,,1,XXV:252r
9,1346,Undirected,3963,,,2,XXV:261v
9,1350,Undirected,3964,,,2,XXV:270v
9,1355,Undirected,3965,,,3,XXV:261v
9,1423,Undirected,3966,,,1,XXV:252r
436,1350,Undirected,3970,,,1,XXV:252r
436,1423,Undirected,3972,,,1,XXV:252r
1033,1350,Undirected,3975,,,2,XXV:270v
1033,1423,Undirected,3977,,,1,XXV:252r
1048,1350,Undirected,3979,,,1,XXV:252r
1048,1355,Undirected,3980,,,2,XXV:295v
1048,1423,Undirected,3981,,,1,XXV:252r
1346,1350,Undirected,3982,,,1,XXV:252r
1346,1355,Undirected,3983,,,3,XXV:258v
1346,1423,Undirected,3984,,,1,XXV:252r
1350,1355,Undirected,3985,,,2,XXV:270v
1350,1423,Undirected,3986,,,1,XXV:252r
1355,1423,Undirected,3987,,,1,XXV:252r
548,790,Undirected,3988,,,1,XXV:122v
548,1256,Undirected,3990,,,1,XXV:122v
548,1323,Undirected,3991,,,1,XXV:122v
548,1420,Undirected,3992,,,1,XXV:122v
548,1724,Undirected,3993,,,1,XXV:122v
790,964,Undirected,3994,,,1,XXV:122v
790,1256,Undirected,3995,,,1,XXV:122v
790,1323,Undirected,3996,,,1,XXV:122v
790,1420,Undirected,3997,,,1,XXV:122v
790,1724,Undirected,3998,,,1,XXV:122v
964,1256,Undirected,3999,,,3,XXV:76v
964,1420,Undirected,4001,,,1,XXV:122v
964,1724,Undirected,4002,,,1,XXV:122v
1256,1323,Undirected,4003,,,2,XXV:123r
1256,1724,Undirected,4005,,,3,XXV:93r
1323,1420,Undirected,4006,,,1,XXV:122v
1323,1724,Undirected,4007,,,1,XXV:122v
1420,1724,Undirected,4008,,,1,XXV:122v
7,436,Undirected,4009,,,2,XXV:261v
7,510,Undirected,4010,,,1,XXV:252v
7,512,Undirected,4011,,,1,XXV:252v
7,1125,Undirected,4013,,,1,XXV:252v
7,1271,Undirected,4014,,,1,XXV:252v
7,1355,Undirected,4015,,,2,XXV:261v
436,510,Undirected,4016,,,1,XXV:252v
436,512,Undirected,4017,,,1,XXV:252v
436,1125,Undirected,4019,,,1,XXV:252v
436,1271,Undirected,4020,,,1,XXV:252v
510,512,Undirected,4022,,,1,XXV:252v
510,1033,Undirected,4023,,,1,XXV:252v
510,1125,Undirected,4024,,,1,XXV:252v
510,1271,Undirected,4025,,,1,XXV:252v
510,1355,Undirected,4026,,,1,XXV:252v
512,1033,Undirected,4027,,,1,XXV:252v
512,1125,Undirected,4028,,,1,XXV:252v
512,1271,Undirected,4029,,,1,XXV:252v
512,1355,Undirected,4030,,,1,XXV:252v
1033,1125,Undirected,4031,,,1,XXV:252v
1033,1271,Undirected,4032,,,1,XXV:252v
1125,1271,Undirected,4034,,,1,XXV:252v
1125,1355,Undirected,4035,,,1,XXV:252v
1271,1355,Undirected,4036,,,1,XXV:252v
62,63,Undirected,4037,,,1,XXV:118r
62,783,Undirected,4038,,,1,XXV:118r
62,784,Undirected,4039,,,1,XXV:118r
62,1554,Undirected,4041,,,1,XXV:118r
63,784,Undirected,4043,,,1,XXV:118r
783,784,Undirected,4046,,,1,XXV:118r
784,1256,Undirected,4049,,,1,XXV:118r
784,1554,Undirected,4050,,,1,XXV:118r
113,119,Undirected,4052,,,1,XXV:224r
113,389,Undirected,4053,,,1,XXV:224r
113,921,Undirected,4054,,,1,XXV:224r
113,1663,Undirected,4055,,,1,XXV:224r
119,389,Undirected,4056,,,1,XXV:224r
119,921,Undirected,4057,,,1,XXV:224r
119,1663,Undirected,4058,,,1,XXV:224r
389,921,Undirected,4059,,,1,XXV:224r
389,1663,Undirected,4060,,,1,XXV:224r
921,1663,Undirected,4061,,,1,XXV:224r
7,8,Undirected,4062,,,4,XXV:261v
7,138,Undirected,4064,,,1,XXV:293v
7,244,Undirected,4065,,,2,XXV:294r
7,906,Undirected,4066,,,1,XXV:293v
7,1583,Undirected,4067,,,2,XXVI:4r
7,1606,Undirected,4068,,,3,XXV:261v
7,1736,Undirected,4069,,,3,XXV:294r
8,138,Undirected,4071,,,1,XXV:293v
8,244,Undirected,4072,,,1,XXV:293v
8,906,Undirected,4073,,,1,XXV:293v
8,1583,Undirected,4074,,,1,XXV:293v
8,1606,Undirected,4075,,,2,XXV:261v
130,138,Undirected,4077,,,1,XXV:293v
130,244,Undirected,4078,,,5,XXV:291v
130,906,Undirected,4079,,,1,XXV:293v
130,1583,Undirected,4080,,,2,XXVI:4r
130,1606,Undirected,4081,,,1,XXV:293v
138,244,Undirected,4083,,,1,XXV:293v
138,906,Undirected,4084,,,1,XXV:293v
138,1583,Undirected,4085,,,1,XXV:293v
138,1606,Undirected,4086,,,1,XXV:293v
138,1736,Undirected,4087,,,1,XXV:293v
244,906,Undirected,4088,,,1,XXV:293v
244,1583,Undirected,4089,,,3,XXV:294v
244,1606,Undirected,4090,,,3,XXV:294v
244,1736,Undirected,4091,,,3,XXV:294r
906,1583,Undirected,4092,,,1,XXV:293v
906,1606,Undirected,4093,,,1,XXV:293v
906,1736,Undirected,4094,,,1,XXV:293v
1583,1606,Undirected,4095,,,4,XXV:294v
1583,1736,Undirected,4096,,,1,XXV:293v
1606,1736,Undirected,4097,,,1,XXV:293v
698,775,Undirected,4098,,,1,XXVI:61v
698,1212,Undirected,4099,,,4,XXVI:60v
775,1212,Undirected,4100,,,1,XXVI:61v
113,909,Undirected,4101,,,1,XXV:224v
113,1539,Undirected,4102,,,1,XXV:224v
909,1539,Undirected,4103,,,1,XXV:224v
89,593,Undirected,4105,,,2,XXVI:36v
89,629,Undirected,4106,,,1,XXVI:40v
89,1082,Undirected,4108,,,1,XXVI:40v
89,1401,Undirected,4110,,,4,XXVI:39r
89,1404,Undirected,4111,,,1,XXVI:40v
89,1427,Undirected,4112,,,2,XXVI:39r
89,1452,Undirected,4113,,,2,XXVI:39r
89,1466,Undirected,4114,,,2,XXVI:39r
593,629,Undirected,4116,,,1,XXVI:40v
593,879,Undirected,4117,,,2,XXVI:43r
593,1082,Undirected,4118,,,2,XXVI:41r
593,1140,Undirected,4119,,,1,XXVI:40v
593,1401,Undirected,4120,,,3,XXVI:36r
593,1404,Undirected,4121,,,2,XXVI:14v
593,1427,Undirected,4122,,,1,XXVI:40v
593,1452,Undirected,4123,,,1,XXVI:40v
593,1466,Undirected,4124,,,1,XXVI:40v
629,879,Undirected,4126,,,1,XXVI:40v
629,1082,Undirected,4127,,,1,XXVI:40v
629,1140,Undirected,4128,,,1,XXVI:40v
629,1401,Undirected,4129,,,1,XXVI:40v
629,1404,Undirected,4130,,,1,XXVI:40v
629,1427,Undirected,4131,,,1,XXVI:40v
629,1452,Undirected,4132,,,1,XXVI:40v
629,1466,Undirected,4133,,,1,XXVI:40v
629,1735,Undirected,4134,,,1,XXVI:40v
879,1082,Undirected,4135,,,1,XXVI:40v
879,1401,Undirected,4137,,,1,XXVI:40v
879,1404,Undirected,4138,,,1,XXVI:40v
879,1427,Undirected,4139,,,1,XXVI:40v
879,1452,Undirected,4140,,,1,XXVI:40v
879,1466,Undirected,4141,,,1,XXVI:40v
1082,1140,Undirected,4143,,,1,XXVI:40v
1082,1401,Undirected,4144,,,1,XXVI:40v
1082,1404,Undirected,4145,,,1,XXVI:40v
1082,1427,Undirected,4146,,,1,XXVI:40v
1082,1452,Undirected,4147,,,1,XXVI:40v
1082,1466,Undirected,4148,,,1,XXVI:40v
1082,1735,Undirected,4149,,,2,XXVI:41r
1140,1401,Undirected,4150,,,1,XXVI:40v
1140,1404,Undirected,4151,,,2,XXVI:13v
1140,1427,Undirected,4152,,,1,XXVI:40v
1140,1452,Undirected,4153,,,1,XXVI:40v
1140,1466,Undirected,4154,,,1,XXVI:40v
1401,1427,Undirected,4157,,,2,XXVI:39r
1401,1452,Undirected,4158,,,2,XXVI:39r
1404,1427,Undirected,4161,,,1,XXVI:40v
1404,1452,Undirected,4162,,,2,XXVI:13r
1427,1452,Undirected,4165,,,2,XXVI:39r
1427,1466,Undirected,4166,,,2,XXVI:39r
1427,1735,Undirected,4167,,,2,XXVI:39r
1452,1466,Undirected,4168,,,2,XXVI:39r
1452,1735,Undirected,4169,,,3,XXVI:13r
335,447,Undirected,4172,,,1,XXV:14r
335,1160,Undirected,4174,,,1,XXV:14r
335,1358,Undirected,4175,,,1,XXV:14r
447,1022,Undirected,4176,,,1,XXV:14r
447,1160,Undirected,4177,,,1,XXV:14r
447,1358,Undirected,4178,,,1,XXV:14r
1022,1160,Undirected,4179,,,1,XXV:14r
1022,1358,Undirected,4180,,,1,XXV:14r
1160,1358,Undirected,4181,,,1,XXV:14r
248,251,Undirected,4182,,,1,XXVI:61r
248,499,Undirected,4183,,,1,XXVI:61r
248,508,Undirected,4184,,,1,XXVI:61r
248,610,Undirected,4185,,,1,XXVI:61r
248,698,Undirected,4186,,,2,XXVI:60v
248,1212,Undirected,4187,,,2,XXVI:60v
248,1572,Undirected,4188,,,1,XXVI:61r
251,499,Undirected,4189,,,1,XXVI:61r
251,508,Undirected,4190,,,1,XXVI:61r
251,610,Undirected,4191,,,1,XXVI:61r
251,698,Undirected,4192,,,1,XXVI:61r
251,1212,Undirected,4193,,,1,XXVI:61r
251,1572,Undirected,4194,,,1,XXVI:61r
499,508,Undirected,4195,,,1,XXVI:61r
499,610,Undirected,4196,,,1,XXVI:61r
499,698,Undirected,4197,,,1,XXVI:61r
499,1212,Undirected,4198,,,1,XXVI:61r
499,1572,Undirected,4199,,,1,XXVI:61r
508,610,Undirected,4200,,,1,XXVI:61r
508,698,Undirected,4201,,,2,XXVI:62r
508,1212,Undirected,4202,,,2,XXVI:62r
508,1572,Undirected,4203,,,1,XXVI:61r
610,698,Undirected,4204,,,1,XXVI:61r
610,1212,Undirected,4205,,,1,XXVI:61r
610,1572,Undirected,4206,,,1,XXVI:61r
698,1572,Undirected,4208,,,1,XXVI:61r
1212,1572,Undirected,4209,,,1,XXVI:61r
778,967,Undirected,4210,,,1,XXV:306v
778,1117,Undirected,4211,,,1,XXV:306v
778,1624,Undirected,4212,,,1,XXV:306v
778,1706,Undirected,4213,,,1,XXV:306v
778,1735,Undirected,4214,,,1,XXV:306v
967,1117,Undirected,4215,,,1,XXV:306v
967,1624,Undirected,4216,,,1,XXV:306v
967,1706,Undirected,4217,,,1,XXV:306v
967,1735,Undirected,4218,,,1,XXV:306v
1117,1624,Undirected,4219,,,1,XXV:306v
1117,1706,Undirected,4220,,,1,XXV:306v
1117,1735,Undirected,4221,,,3,XXV:305v
1624,1706,Undirected,4222,,,1,XXV:306v
1624,1735,Undirected,4223,,,1,XXV:306v
1706,1735,Undirected,4224,,,1,XXV:306v
304,799,Undirected,4229,,,1,XXV:88r
326,799,Undirected,4232,,,1,XXV:88r
334,799,Undirected,4234,,,1,XXV:88r
429,799,Undirected,4235,,,1,XXV:88r
787,1100,Undirected,4236,,,3,XXV:149v
787,1513,Undirected,4237,,,3,XXV:149v
787,1642,Undirected,4238,,,4,XXV:151r
1100,1513,Undirected,4239,,,3,XXV:149v
1100,1642,Undirected,4240,,,3,XXV:149v
1513,1642,Undirected,4241,,,3,XXV:149v
555,707,Undirected,4242,,,1,XXVI:53v
555,1119,Undirected,4244,,,1,XXVI:53v
555,1468,Undirected,4245,,,1,XXVI:53v
555,1513,Undirected,4246,,,1,XXVI:53v
707,788,Undirected,4248,,,2,XXVI:49v
707,1119,Undirected,4249,,,2,XXVI:49v
707,1468,Undirected,4250,,,1,XXVI:53v
707,1513,Undirected,4251,,,1,XXVI:53v
707,1722,Undirected,4252,,,1,XXVI:53v
788,1119,Undirected,4253,,,2,XXVI:49v
788,1513,Undirected,4255,,,4,XXVI:51v
1119,1468,Undirected,4257,,,1,XXVI:53v
1119,1513,Undirected,4258,,,1,XXVI:53v
1119,1722,Undirected,4259,,,1,XXVI:53v
1468,1513,Undirected,4260,,,1,XXVI:53v
1468,1722,Undirected,4261,,,1,XXVI:53v
1513,1722,Undirected,4262,,,2,XXVI:51v
787,788,Undirected,4263,,,3,XXV:149v
788,1100,Undirected,4267,,,2,XXV:149v
788,1642,Undirected,4269,,,2,XXV:149v
251,1273,Undirected,4274,,,1,XXV:298v
251,1335,Undirected,4275,,,1,XXV:298v
251,1494,Undirected,4276,,,2,XXV:298r
251,1604,Undirected,4277,,,2,XXV:298r
251,1627,Undirected,4278,,,1,XXV:298v
1273,1335,Undirected,4279,,,1,XXV:298v
1273,1494,Undirected,4280,,,1,XXV:298v
1273,1604,Undirected,4281,,,1,XXV:298v
1273,1627,Undirected,4282,,,1,XXV:298v
1335,1494,Undirected,4283,,,1,XXV:298v
1335,1604,Undirected,4284,,,1,XXV:298v
1335,1627,Undirected,4285,,,1,XXV:298v
1494,1627,Undirected,4287,,,1,XXV:298v
1604,1627,Undirected,4288,,,1,XXV:298v
113,1272,Undirected,4289,,,1,XXV:223v
113,1360,Undirected,4290,,,2,XXV:223r
1272,1360,Undirected,4291,,,1,XXV:223v
18,251,Undirected,4292,,,1,XXV:298r
6,113,Undirected,4298,,,1,XXV:223r
6,191,Undirected,4299,,,1,XXV:223r
6,1360,Undirected,4300,,,1,XXV:223r
6,1456,Undirected,4301,,,1,XXV:223r
6,1541,Undirected,4302,,,1,XXV:223r
113,191,Undirected,4303,,,1,XXV:223r
113,1456,Undirected,4305,,,1,XXV:223r
113,1541,Undirected,4306,,,1,XXV:223r
191,1360,Undirected,4307,,,1,XXV:223r
191,1456,Undirected,4308,,,1,XXV:223r
191,1541,Undirected,4309,,,1,XXV:223r
1360,1456,Undirected,4310,,,1,XXV:223r
1360,1541,Undirected,4311,,,1,XXV:223r
1456,1541,Undirected,4312,,,1,XXV:223r
266,346,Undirected,4313,,,4,XXV:244r
266,1163,Undirected,4314,,,3,XXV:244r
75,290,Undirected,4316,,,1,XXV:91r
75,1256,Undirected,4317,,,1,XXV:91r
75,1474,Undirected,4318,,,1,XXV:91r
75,1607,Undirected,4319,,,1,XXV:91r
290,1607,Undirected,4322,,,1,XXV:91r
1256,1474,Undirected,4323,,,1,XXV:91r
1256,1607,Undirected,4324,,,2,XXV:91v
1474,1607,Undirected,4325,,,1,XXV:91r
243,266,Undirected,4326,,,1,XXV:246v
243,352,Undirected,4327,,,1,XXV:246v
243,1163,Undirected,4328,,,1,XXV:246v
266,352,Undirected,4330,,,1,XXV:246v
266,1338,Undirected,4332,,,1,XXV:246v
352,1163,Undirected,4333,,,1,XXV:246v
352,1338,Undirected,4334,,,1,XXV:246v
1163,1338,Undirected,4335,,,1,XXV:246v
73,1065,Undirected,4336,,,1,XXV:91v
73,1256,Undirected,4337,,,1,XXV:91v
